-40222366.712972,-146907169.456245,40376.761430,28.301313,-7.767799,0.000610
-39202563.658202,-147183222.912874,40396.441159,28.354201,-7.568439,0.000483
-38180879.512735,-147452092.422443,40411.515777,28.405817,-7.368690,0.000354
-37157360.228302,-147713763.860263,40421.922921,28.456151,-7.168546,0.000224
-36132052.115959,-147968222.936798,40427.653512,28.505194,-6.968003,0.000095
-35105001.906217,-148215455.245812,40428.751127,28.552932,-6.767058,-0.000033
-34076256.799328,-148455446.320347,40425.310297,28.599353,-6.565712,-0.000157
-33045864.504900,-148688181.694161,40417.473846,28.644440,-6.363964,-0.000277
-32013873.270636,-148913646.966317,40405.429466,28.688180,-6.161818,-0.000391
-30980331.900513,-149131827.866834,40389.405683,28.730556,-5.959278,-0.000498
-29945289.763088,-149342710.321583,40369.667391,28.771553,-5.756350,-0.000597
-28908796.790930,-149546280.515001,40346.511125,28.811156,-5.553043,-0.000688
-27870903.472269,-149742524.949536,40320.260189,28.849348,-5.349365,-0.000769
-26831660.836032,-149931430.501122,40291.259772,28.886115,-5.145329,-0.000840
-25791120.431362,-150112984.470209,40259.872126,28.921444,-4.940946,-0.000902
-24749334.302620,-150287174.628166,40226.471880,28.955320,-4.736231,-0.000952
-23706354.960753,-150453989.259002,40191.441533,28.987732,-4.531197,-0.000992
-22662235.351762,-150613417.196448,40155.167164,29.018666,-4.325861,-0.001021
-21617028.822891,-150765447.856538,40118.034371,29.048114,-4.120240,-0.001040
-20570789.087049,-150910071.265789,40080.424468,29.076065,-3.914350,-0.001048
-19523570.185901,-151047278.085130,40042.710942,29.102511,-3.708210,-0.001046
-18475426.452028,-151177059.629675,40005.256186,29.127444,-3.501838,-0.001034
-17426412.470508,-151299407.884445,39968.408514,29.150857,-3.295253,-0.001012
-16376583.040283,-151414315.516121,39932.499481,29.172746,-3.088474,-0.000981
-15325993.135674,-151521775.880934,39897.841496,29.193105,-2.881519,-0.000943
-14274697.868420,-151621783.028809,39864.725763,29.211932,-2.674409,-0.000896
-13222752.450612,-151714331.703913,39833.420536,29.229224,-2.467163,-0.000842
-12170212.158906,-151799417.341821,39804.169701,29.244980,-2.259799,-0.000782
-11117132.300359,-151877036.063557,39777.191678,29.259200,-2.052337,-0.000716
-10063568.180225,-151947184.666820,39752.678635,29.271884,-1.844796,-0.000645
-9009575.071983,-152009860.614776,39730.796003,29.283033,-1.637193,-0.000570
-7955208.189800,-152065062.022817,39711.682264,29.292650,-1.429546,-0.000491
-6900522.663581,-152112787.643740,39695.448986,29.300736,-1.221874,-0.000410
-5845573.516652,-152153036.851799,39682.181079,29.307296,-1.014193,-0.000327
-4790415.646047,-152185809.626078,39671.937227,29.312332,-0.806519,-0.000242
-3735103.805293,-152211106.533626,39664.750464,29.315850,-0.598870,-0.000157
-2679692.589509,-152228928.712747,39660.628850,29.317854,-0.391259,-0.000072
-1624236.422543,-152239277.856786,39659.556210,29.318349,-0.183704,0.000012
-568789.545865,-152242156.198694,39661.492907,29.317339,0.023783,0.000095
486593.991167,-152237566.496592,39666.376598,29.314831,0.231185,0.000176
1541860.340039,-152225512.020459,39674.122963,29.310829,0.438490,0.000254
2596955.861225,-152205996.540003,39684.626369,29.305341,0.645683,0.000329
3651827.132147,-152179024.313698,39697.760468,29.298372,0.852752,0.000400
4706420.955369,-152144600.078857,39713.378692,29.289928,1.059682,0.000467
5760684.367397,-152102729.042573,39731.314674,29.280017,1.266461,0.000529
6814564.648450,-152053416.873228,39751.382567,29.268645,1.473076,0.000585
7868009.333521,-151996669.692231,39773.377304,29.255818,1.679515,0.000636
8920966.224981,-151932494.065518,39797.074791,29.241546,1.885765,0.000680
9973383.406897,-151860896.994310,39822.232092,29.225836,2.091815,0.000717
11025209.261181,-151781885.904504,39848.587628,29.208696,2.297653,0.000746
12076392.485498,-151695468.634030,39875.861449,29.190136,2.503268,0.000768
13126882.112789,-151601653.417428,39903.755653,29.170165,2.708649,0.000781
14176627.532023,-151500448.866883,39931.955010,29.148793,2.913785,0.000785
15225578.509624,-151391863.948919,39960.127893,29.126031,3.118667,0.000779
16273685.210748,-151275907.956031,39987.927593,29.101890,3.323288,0.000764
17320898.219353,-151152590.472611,40014.994135,29.076383,3.527638,0.000738
18367168.555705,-151021921.334733,40040.956667,29.049522,3.731712,0.000702
19412447.689724,-150883910.583610,40065.436528,29.021319,3.935505,0.000656
20456687.548367,-150738568.412967,40088.051046,28.991786,4.139013,0.000599
21499840.515116,-150585905.111012,40108.418112,28.960938,4.342234,0.000531
22541859.419655,-150425930.998290,40126.161506,28.928785,4.545169,0.000453
23582697.516006,-150258656.363315,40140.916916,28.895339,4.747819,0.000365
24622308.447795,-150084091.398488,40152.338527,28.860611,4.950188,0.000268
25660646.199935,-149902246.139341,40160.105957,28.824608,5.152281,0.000162
26697665.036846,-149713130.410472,40163.931301,28.787339,5.354104,0.000049
27733319.428317,-149516753.781679,40163.565946,28.748806,5.555666,-0.000070
28767563.965138,-149313125.537499,40158.806828,28.709013,5.756973,-0.000195
29800353.267620,-149102254.662841,40149.501772,28.667960,5.958035,-0.000323
30831641.890863,-148884149.846440,40135.553611,28.625642,6.158860,-0.000452
31861384.231132,-148658819.502749,40116.922842,28.582054,6.359455,-0.000583
32889534.437685,-148426271.811609,40093.628663,28.537188,6.559825,-0.000711
33916046.334121,-148186514.773831,40065.748352,28.491035,6.759974,-0.000837
34940873.352488,-147939556.279805,40033.415067,28.443582,6.959906,-0.000958
35963968.482473,-147685404.187555,39996.814218,28.394817,7.159618,-0.001074
36985284.236797,-147424066.406310,39956.178688,28.344725,7.359110,-0.001182
38004772.632856,-147155550.981736,39911.783162,28.293294,7.558375,-0.001283
39022385.189649,-146879866.179327,39863.937911,28.240510,7.757407,-0.001374
40038072.938273,-146597020.563078,39812.982298,28.186358,7.956197,-0.001455
41051786.443802,-146307023.067298,39759.278300,28.130828,8.154732,-0.001526
42063475.836125,-146009883.060180,39703.204238,28.073906,8.353001,-0.001587
43073090.847320,-145705610.398475,39645.148892,28.015583,8.550988,-0.001637
44080580.853362,-145394215.473205,39585.506097,27.955849,8.748679,-0.001675
45085894.918237,-145075709.246803,39524.669894,27.894696,8.946058,-0.001703
46088981.838898,-144750103.282411,39463.030227,27.832117,9.143106,-0.001720
47089790.189892,-144417409.766202,39400.969206,27.768108,9.339808,-0.001726
48088268.366814,-144077641.523718,39338.857869,27.702663,9.536144,-0.001723
49084364.628047,-143730812.031133,39277.053417,27.635779,9.732096,-0.001709
50078027.134517,-143376935.422339,39215.896867,27.567454,9.927647,-0.001687
51069203.987341,-143016026.492586,39155.711055,27.497687,10.122778,-0.001655
52057843.263414,-142648100.699312,39096.798965,27.426477,10.317470,-0.001616
53043893.049016,-142273174.160661,39039.442320,27.353826,10.511705,-0.001569
54027301.471611,-141891263.652068,38983.900411,27.279735,10.705465,-0.001515
55008016.729961,-141502386.601179,38930.409134,27.204206,10.898732,-0.001455
55985987.122712,-141106561.081313,38879.180212,27.127243,11.091488,-0.001390
56961161.075551,-140703805.803585,38830.400594,27.048849,11.283716,-0.001319
57933487.166999,-140294140.107798,38784.232006,26.969030,11.475397,-0.001245
58902914.152883,-139877583.952177,38740.810665,26.887789,11.666516,-0.001167
59869390.989480,-139454157.902010,38700.247136,26.805133,11.857055,-0.001086
60832866.855318,-139023883.117295,38662.626331,26.721069,12.046999,-0.001004
61793291.171598,-138586781.339474,38628.007649,26.635604,12.236330,-0.000920
62750613.621196,-138142874.877396,38596.425235,26.548745,12.425034,-0.000835
63704784.166225,-137692186.592639,38567.888368,26.460500,12.613096,-0.000750
64655753.064140,-137234739.884372,38542.381941,26.370877,12.800500,-0.000667
65603470.882422,-136770558.673918,38519.867045,26.279886,12.987232,-0.000584
66547888.511885,-136299667.389219,38500.281615,26.187535,13.173279,-0.000504
67488957.178724,-135822090.949364,38483.541135,26.093834,13.358628,-0.000426
68426628.455412,-135337854.749358,38469.539381,25.998792,13.543264,-0.000352
69360854.270661,-134846984.645256,38458.149179,25.902421,13.727176,-0.000281
70291586.918626,-134349506.939762,38449.223166,25.804729,13.910351,-0.000215
71218779.067617,-133845448.368351,38442.594535,25.705728,14.092777,-0.000154
72142383.768566,-133334836.085897,38438.077757,25.605428,14.274444,-0.000098
73062354.463527,-132817697.653759,38435.469271,25.503841,14.455339,-0.000048
73978644.994485,-132294061.027168,38434.548140,25.400977,14.635453,-0.000004
74891209.612714,-131763954.542723,38435.076682,25.296848,14.814774,0.000033
75800002.988934,-131227406.905705,38436.801081,25.191465,14.993293,0.000062
76704980.224430,-130684447.176847,38439.452008,25.084842,15.171000,0.000084
77606096.863269,-130135104.758107,38442.745268,24.976990,15.347886,0.000098
78503308.905618,-129579409.376948,38446.382529,24.867922,15.523941,0.000103
79396572.822112,-129017391.068523,38450.052164,24.757652,15.699158,0.000099
80285845.569022,-128449080.155135,38453.430281,24.646193,15.873529,0.000087
81171084.603837,-127874507.222311,38456.181991,24.533559,16.047047,0.000065
82052247.900664,-127293703.090816,38457.963011,24.419765,16.219706,0.000033
82929293.964613,-126706698.784006,38458.421669,24.304826,16.391500,-0.000009
83802181.844086,-126113525.490015,38457.201400,24.188758,16.562427,-0.000061
84670871.139631,-125514214.518479,38453.943816,24.071574,16.732482,-0.000122
85535322.007783,-124908797.251773,38448.292406,23.953292,16.901665,-0.000193
86395495.158109,-124297305.091158,38439.896930,23.833926,17.069976,-0.000274
87251351.841589,-123679769.398716,38428.418491,23.713491,17.237417,-0.000365
88102853.828470,-123056221.436547,38413.535263,23.592001,17.403992,-0.000464
88949963.373982,-122426692.305367,38394.948776,23.469468,17.569706,-0.000570
89792643.170739,-121791212.885266,38372.390583,23.345905,17.734565,-0.000684
90630856.287343,-121149813.781943,38345.629068,23.221321,17.898578,-0.000804
91464566.093677,-120502525.282097,38314.476094,23.095722,18.061755,-0.000928
92293736.174431,-119849377.321711,38278.793134,22.969114,18.224106,-0.001055
93118330.233668,-119190399.470620,38238.496488,22.841499,18.385640,-0.001184
93938311.994266,-118525620.936051,38193.561231,22.712875,18.546367,-0.001312
94753645.096988,-117855070.586642,38144.023562,22.583239,18.706298,-0.001439
95564293.004364,-117178776.997037,38089.981339,22.452585,18.865437,-0.001562
96370218.914511,-116496768.511584,38031.592686,22.320905,19.023792,-0.001680
97171385.689432,-115809073.324171,37969.072738,22.188187,19.181366,-0.001792
97967755.801246,-115115719.570047,37902.688668,22.054421,19.338157,-0.001895
98759291.298396,-114416735.424709,37832.753339,21.919595,19.494164,-0.001989
99545953.792335,-113712149.204707,37759.617921,21.783697,19.649382,-0.002073
100327704.463706,-113001989.465530,37683.663925,21.646714,19.803803,-0.002145
101104504.085841,-112286285.092427,37605.295053,21.508637,19.957416,-0.002207
101876313.062482,-111565065.381069,37524.929240,21.369455,20.110208,-0.002256
102643091.476257,-110838360.106040,37442.991198,21.229160,20.262167,-0.002294
103404799.144314,-110106199.576297,37359.905671,21.087746,20.413275,-0.002320
104161395.677799,-109368614.677660,37276.091542,20.945207,20.563518,-0.002334
104912840.542314,-108625636.903168,37191.956844,20.801542,20.712877,-0.002338
105659093.117093,-107877298.372614,37107.894677,20.656747,20.861335,-0.002331
106400112.751213,-107123631.842912,37024.279955,20.510823,21.008874,-0.002313
107135858.815773,-106364670.710969,36941.466914,20.363771,21.155476,-0.002286
107866290.751445,-105600449.010760,36859.787268,20.215594,21.301124,-0.002250
108591368.111238,-104831001.406096,36779.548901,20.066295,21.445801,-0.002206
109311050.598583,-104056363.180396,36701.034992,19.915880,21.589490,-0.002155
110025298.101097,-103276570.224524,36624.503470,19.764353,21.732172,-0.002096
110734070.720490,-102491659.023536,36550.186727,19.611720,21.873834,-0.002032
111437328.799140,-101701666.642930,36478.291498,19.457990,22.014458,-0.001962
112135032.943897,-100906630.714839,36408.998881,19.303170,22.154028,-0.001887
112827144.047613,-100106589.424408,36342.464423,19.147267,22.292531,-0.001809
113513623.308897,-99301581.496486,36278.818273,18.990291,22.429950,-0.001727
114194432.250477,-98491646.182649,36218.165365,18.832251,22.566272,-0.001642
114869532.736508,-97676823.248506,36160.585626,18.673157,22.701482,-0.001556
115538886.989089,-96857152.961185,36106.134210,18.513018,22.835567,-0.001469
116202457.604166,-96032676.076863,36054.841758,18.351845,22.968513,-0.001381
116860207.566946,-95203433.828216,36006.714688,18.189650,23.100308,-0.001293
117512100.266873,-94369467.911637,35961.735523,18.026444,23.230937,-0.001206
118158099.512193,-93530820.474134,35919.863276,17.862238,23.360390,-0.001121
118798169.544075,-92687534.099781,35881.033880,17.697045,23.488654,-0.001037
119432275.050241,-91839651.795703,35845.160690,17.530877,23.615718,-0.000956
120060381.178062,-90987216.977538,35812.135043,17.363748,23.741570,-0.000879
120682453.547044,-90130273.454388,35781.826899,17.195671,23.866199,-0.000805
121298458.260671,-89268865.413291,35754.085540,17.026659,23.989597,-0.000736
121908361.917569,-88403037.403259,35728.740340,16.856726,24.111752,-0.000672
122512131.621997,-87532834.318935,35705.601596,16.685886,24.232655,-0.000614
123109734.993673,-86658301.383933,35684.461414,16.514154,24.352297,-0.000562
123701140.177017,-85779484.133911,35665.094647,16.341545,24.470671,-0.000516
124286315.849866,-84896428.399387,35647.259875,16.168073,24.587767,-0.000476
124865231.231782,-84009180.288306,35630.700424,15.993753,24.703580,-0.000445
125437856.092067,-83117786.168294,35615.145433,15.818602,24.818100,-0.000421
126004160.757588,-82222292.648503,35600.310958,15.642634,24.931323,-0.000405
126564116.120545,-81322746.560876,35585.901129,15.465865,25.043242,-0.000397
127117693.646234,-80419194.940612,35571.609383,15.288312,25.153852,-0.000398
127664865.380835,-79511685.005547,35557.119773,15.109991,25.263148,-0.000408
128205603.959197,-78600264.134103,35542.108410,14.930917,25.371125,-0.000427
128739882.612460,-77684979.841415,35526.245048,14.751109,25.477782,-0.000456
129267675.175267,-76765879.753203,35509.194883,14.570582,25.583114,-0.000493
129788956.092169,-75843011.576969,35490.620588,14.389354,25.687120,-0.000540
130303700.422636,-74916423.070084,35470.184671,14.207441,25.789799,-0.000597
130811883.843940,-73986162.004452,35447.552178,14.024861,25.891151,-0.000662
131313482.650946,-73052276.127510,35422.393832,13.841632,25.991177,-0.000737
131808473.751669,-72114813.119550,35394.389628,13.657769,26.089881,-0.000820
132296834.657285,-71173820.547626,35363.232922,13.473291,26.187265,-0.000912
132778543.465187,-70229345.816630,35328.635029,13.288211,26.283335,-0.001011
133253578.833599,-69281436.118611,35290.330289,13.102546,26.378098,-0.001118
133721919.946419,-68330138.381871,35248.081540,12.916310,26.471561,-0.001230
134183546.467186,-67375499.221928,35201.685861,12.729515,26.563734,-0.001348
134638438.481529,-66417564.896953,35150.980405,12.542173,26.654627,-0.001470
135086576.428149,-65456381.270682,35095.848077,12.354291,26.744253,-0.001594
135527941.019238,-64491993.786048,35036.222747,12.165876,26.832622,-0.001719
135962513.152237,-63524447.452735,34972.093680,11.976932,26.919746,-0.001844
136390273.815949,-62553786.851461,34903.508815,11.787461,27.005638,-0.001966
136811203.994913,-61580056.157008,34830.576592,11.597461,27.090309,-0.002085
137225284.576749,-60603299.180898,34753.466061,11.406927,27.173766,-0.002198
137632496.267474,-59623559.433200,34672.405111,11.215854,27.256019,-0.002304
138032819.519622,-58640880.201428,34587.676805,11.024235,27.337072,-0.002402
138426234.477357,-57655304.643075,34499.613930,10.832059,27.416926,-0.002489
138812720.941525,-56666875.887199,34408.592011,10.639317,27.495582,-0.002566
139192258.356166,-55675637.139774,34315.021181,10.445999,27.573036,-0.002631
139564825.816317,-54681631.787448,34219.337312,10.252095,27.649281,-0.002683
139930402.095471,-53684903.494737,34121.992919,10.057598,27.724309,-0.002723
140288965.689728,-52685496.290593,34023.448242,9.862501,27.798108,-0.002750
140640494.874920,-51683454.641439,33924.162926,9.666797,27.870665,-0.002764
140984967.772553,-50678823.509096,33824.588561,9.470484,27.941965,-0.002766
141322362.420502,-49671648.393202,33725.162297,9.273561,28.011994,-0.002756
141652656.844783,-48661975.358848,33626.301612,9.076028,28.080736,-0.002735
141975829.129363,-47649851.050861,33528.400235,8.877887,28.148174,-0.002703
142291857.481710,-46635322.696734,33431.825159,8.679143,28.214291,-0.002661
142600720.292559,-45618438.100375,33336.914627,8.479803,28.279073,-0.002610
142902396.189031,-44599245.628902,33243.976940,8.279872,28.342504,-0.002552
143196864.080838,-43577794.194526,33153.289938,8.079359,28.404569,-0.002485
143484103.199760,-42554133.233336,33065.100995,7.878275,28.465253,-0.002413
143764093.132885,-41528312.682467,32979.627395,7.676629,28.524544,-0.002335
144036813.850309,-40500382.956837,32897.056959,7.474431,28.582428,-0.002252
144302245.728111,-39470394.926322,32817.548821,7.271695,28.638892,-0.002165
144560369.567429,-38438399.893957,32741.234279,7.068431,28.693926,-0.002074
144811166.610458,-37404449.575537,32668.217654,6.864653,28.747517,-0.001982
145054618.554119,-36368596.080772,32598.577114,6.660372,28.799656,-0.001887
145290707.562086,-35330891.896025,32532.365432,6.455603,28.850332,-0.001791
145519416.275725,-34291389.868526,32469.610681,6.250358,28.899535,-0.001695
145740727.824456,-33250143.191861,32410.316831,6.044652,28.947255,-0.001599
145954625.835896,-32207205.392513,32354.464292,5.838498,28.993484,-0.001504
146161094.446081,-31162630.317139,32302.010377,5.631910,29.038214,-0.001410
146360118.309953,-30116472.120298,32252.889736,5.424903,29.081434,-0.001319
146551682.612246,-29068785.252316,32207.014757,5.217492,29.123138,-0.001230
146735773.078779,-28019624.446990,32164.275968,5.009692,29.163318,-0.001145
146912375.988155,-26969044.708852,32124.542467,4.801519,29.201967,-0.001063
147081478.183764,-25917101.299751,32087.662390,4.592989,29.239077,-0.000986
147243067.085971,-24863849.724550,32053.463460,4.384117,29.274642,-0.000914
147397130.704308,-23809345.715765,32021.753613,4.174920,29.308655,-0.000848
147543657.649500,-22753645.217039,31992.321733,3.965416,29.341112,-0.000788
147682637.145104,-21696804.365377,31964.938513,3.755620,29.372008,-0.000734
147814059.038576,-20638879.472118,31939.357435,3.545552,29.401336,-0.000688
147937913.811568,-19579927.002660,31915.315892,3.335228,29.429094,-0.000649
148054192.589285,-18520003.554988,31892.536444,3.124666,29.455279,-0.000618
148162887.148758,-17459165.837070,31870.728214,2.913885,29.479887,-0.000595
148263989.925913,-16397470.643214,31849.588418,2.702904,29.502916,-0.000581
148357494.021349,-15334974.829451,31828.804028,2.491739,29.524366,-0.000575
148443393.204764,-14271735.288039,31808.053564,2.280412,29.544234,-0.000579
148521681.917969,-13207808.921109,31787.009007,2.068939,29.562523,-0.000592
148592355.276461,-12143252.613489,31765.337848,1.857339,29.579231,-0.000614
148655409.069476,-11078123.204680,31742.705262,1.645633,29.594362,-0.000645
148710839.758456,-10012477.459934,31718.776416,1.433837,29.607917,-0.000686
148758644.473780,-8946372.040348,31693.218938,1.221971,29.619900,-0.000736
148798821.009555,-7879863.471887,31665.705541,1.010052,29.630315,-0.000794
148831367.816176,-6813008.113225,31635.916839,0.798100,29.639167,-0.000862
148856283.990262,-5745862.122363,31603.544361,0.586131,29.646462,-0.000938
148873569.261454,-4678481.422008,31568.293799,0.374163,29.652208,-0.001022
148883223.975472,-3610921.663843,31529.888481,0.162214,29.656411,-0.001113
148885249.072713,-2543238.191949,31488.073098,-0.049702,29.659082,-0.001211
148879646.061612,-1475486.005875,31442.617653,-0.261567,29.660231,-0.001315
148866416.985986,-407719.724080,31393.321617,-0.473369,29.659867,-0.001424
148845564.385613,660006.451186,31340.018221,-0.685094,29.658005,-0.001538
148817091.249470,1727638.766213,31282.578794,-0.896731,29.654655,-0.001654
148781000.961327,2795123.943675,31220.917028,-1.108268,29.649833,-0.001772
148737297.237771,3862409.204006,31154.992983,-1.319698,29.643551,-0.001890
148685984.059303,4929442.278182,31084.816644,-1.531015,29.635825,-0.002008
148627065.595756,5996171.409700,31010.450793,-1.742213,29.626668,-0.002123
148560546.128021,7062545.343743,30932.012943,-1.953293,29.616094,-0.002234
148486429.968769,8128513.301940,30849.676107,-2.164252,29.604115,-0.002339
148404721.385448,9194024.941778,30763.668196,-2.375094,29.590744,-0.002438
148315424.529296,10259030.300662,30674.269886,-2.585824,29.575990,-0.002527
148218543.374167,11323479.725659,30581.810921,-2.796445,29.559860,-0.002607
148114081.668769,12387323.791143,30486.664864,-3.006967,29.542360,-0.002677
148002042.905258,13450513.207543,30389.242480,-3.217394,29.523491,-0.002734
147882430.306146,14512998.725247,30289.983996,-3.427736,29.503254,-0.002778
147755246.830269,15574731.038164,30189.350590,-3.638000,29.481646,-0.002810
147620495.197231,16635660.691459,30087.815514,-3.848190,29.458661,-0.002829
147478177.928493,17695737.997575,29985.855260,-4.058313,29.434292,-0.002834
147328297.402255,18754912.963886,29883.941156,-4.268372,29.408529,-0.002826
147170855.918579,19813135.234288,29782.531736,-4.478367,29.381362,-0.002806
147005855.770892,20870354.045881,29682.066113,-4.688297,29.352779,-0.002774
146833299.320106,21926518.200821,29582.958522,-4.898161,29.322768,-0.002730
146653189.067928,22981576.052441,29485.594084,-5.107952,29.291316,-0.002677
146465527.726588,24035475.504038,29390.325758,-5.317664,29.258410,-0.002614
146270318.282876,25088164.018257,29297.472406,-5.527289,29.224040,-0.002543
146067564.055150,26139588.634794,29207.317823,-5.736817,29.188192,-0.002464
145857268.742634,27189695.994135,29120.110560,-5.946237,29.150857,-0.002379
145639436.466912,28238432.365244,29036.064387,-6.155535,29.112024,-0.002289
145414071.805943,29285743.675341,28955.359218,-6.364700,29.071685,-0.002194
145181179.821288,30331575.540268,28878.142344,-6.573718,29.029832,-0.002095
144940766.079375,31375873.294271,28804.529849,-6.782573,28.986456,-0.001994
144692836.667780,32418582.018339,28734.608097,-6.991252,28.941551,-0.001890
144437398.207498,33459646.566549,28668.435213,-7.199740,28.895112,-0.001786
144174457.862135,34499011.590107,28606.042481,-7.408021,28.847132,-0.001681
143904023.344909,35536621.558962,28547.435632,-7.616080,28.797608,-0.001576
143626102.924230,36572420.781073,28492.595988,-7.823902,28.746535,-0.001471
143340705.428536,37606353.419498,28441.481452,-8.031471,28.693908,-0.001369
143047840.250943,38638363.507571,28394.027349,-8.238771,28.639726,-0.001268
142747517.354172,39668394.962535,28350.147121,-8.445786,28.583984,-0.001170
