 -3.996400393329824E+07, -5.676579748964631E+07, -1.050174158779547E+06,  3.039237766846970E+01, -2.517724333295673E+01, -4.843621076486203E+00
 -3.885968102697588E+07, -5.765701537333997E+07, -1.224240741241902E+06,  3.095563718641486E+01, -2.433346981953771E+01, -4.826332088205591E+00
 -3.773543211804906E+07, -5.851770893504473E+07, -1.397640560013380E+06,  3.149939135059276E+01, -2.348149745294251E+01, -4.806583959473456E+00
 -3.659195796879997E+07, -5.934758832468393E+07, -1.570285651070420E+06,  3.202371874402914E+01, -2.262161928349679E+01, -4.784407846530122E+00
 -3.542995660988294E+07, -6.014637404352073E+07, -1.742089146864697E+06,  3.252869249682506E+01, -2.175411744355376E+01, -4.759833513236532E+00
 -3.425012354126237E+07, -6.091379656269224E+07, -1.912965226718891E+06,  3.301438003196625E+01, -2.087926378789094E+01, -4.732889360091952E+00
 -3.305315194196968E+07, -6.164959596448031E+07, -2.082829068271674E+06,  3.348084282925971E+01, -1.999732051663791E+01, -4.703602453486769E+00
 -3.183973288805921E+07, -6.235352160570914E+07, -2.251596799978778E+06,  3.392813620560808E+01, -1.910854078179026E+01, -4.671998555111368E+00
 -3.061055557820525E+07, -6.302533180269795E+07, -2.419185454674639E+06,  3.435630910997067E+01, -1.821316927838851E+01, -4.638102151459928E+00
 -2.936630756643890E+07, -6.366479353723670E+07, -2.585512924197175E+06,  3.476540393149743E+01, -1.731144282146031E+01, -4.601936483379029E+00
 -2.810767500157611E+07, -6.427168218309200E+07, -2.750497915076472E+06,  3.515545631944902E+01, -1.640359090983819E+01, -4.563523575624574E+00
 -2.683534287293550E+07, -6.484578125259109E+07, -2.914059905287348E+06,  3.552649501363498E+01, -1.548983627797688E+01, -4.522884266402720E+00
 -2.554999526198871E+07, -6.538688216287228E+07, -3.076119102064893E+06,  3.587854168421326E+01, -1.457039543690478E+01, -4.480038236881668E+00
 -2.425231559962530E+07, -6.589478402143114E+07, -3.236596400781795E+06,  3.621161077980012E+01, -1.364547920545333E+01, -4.435004040671211E+00
 -2.294298692875057E+07, -6.636929343063331E+07, -3.395413344886478E+06,  3.652570938293840E+01, -1.271529323291624E+01, -4.387799133276959E+00
 -2.162269217196706E+07, -6.681022431090602E+07, -3.552492086901370E+06,  3.682083707206667E+01, -1.178003851429856E+01, -4.338439901545227E+00
 -2.029211440411979E+07, -6.721739774236287E+07, -3.707755350481339E+06,  3.709698578922077E+01, -1.083991189932375E+01, -4.286941693123685E+00
 -1.895193712951148E+07, -6.759064182465804E+07, -3.861126393533543E+06,  3.735413971278515E+01, -9.895106596375344E+00, -4.233318845971338E+00
 -1.760284456361685E+07, -6.792979155490898E+07, -4.012528972401109E+06,  3.759227513469304E+01, -8.945812672559267E+00, -4.177584717959594E+00
 -1.624552191914571E+07, -6.823468872356956E+07, -4.161887307114810E+06,  3.781136034155394E+01, -7.992217551083320E+00, -4.119751716614356E+00
 -1.488065569632144E+07, -6.850518182817860E+07, -4.309126047718894E+06,  3.801135549926381E+01, -7.034506507161977E+00, -4.059831329056903E+00
 -1.350893397725655E+07, -6.874112600495273E+07, -4.454170241679311E+06,  3.819221254072858E+01, -6.072863163667547E+00, -3.997834152209796E+00
